customer_id,Car_id,Purchase_Date,Customer_Name,Customer_Gender,Customer_Country,Customer_City,Customer_Age,Customer_Annual_Income,Company,Body_Style_Model,Engine,Transmission,Color,year_of_model,Price
1873,HUN-MID-825,24/05/2021,Abdulaziz Al-Saud,MALE,Qatar,Al Wakrah,41,140251,hyundai,SEDAN SONATA,Overhead Camshaft,Auto,Red,2021,23250
1874,HUN-MID-827,24/05/2021,Aisha Al-Busaidi,FEMALE,Saudi Arabia,Mecca,36,228876,hyundai,SUV KONA,Overhead Camshaft,Auto,Grey,2021,28500
1875,HUN-MID-822,27/05/2021,Amr Khalil,MALE,Egypt,Qena,40,129629,hyundai,SEDAN i30,Overhead Camshaft,Auto,Blue,2021,26000
1876,HUN-MID-825,28/05/2021,Hany Kassem,MALE,Egypt,Alexandria,41,367199,hyundai,SEDAN SONATA,Overhead Camshaft,Auto,Black,2021,23250
1877,HUN-MID-824,29/05/2021,Hassan El-Mahdi,MALE,Saudi Arabia,Mecca,43,430875,hyundai,SEDAN AZERA,Overhead Camshaft,Auto,White,2021,64300
1878,HUN-MID-828,29/05/2021,Mohammed Al-Maktoum,MALE,Saudi Arabia,Mecca,55,357605,hyundai,SUV TUCSON,Overhead Camshaft,Auto,Blue,2021,65200
1879,HUN-MID-827,29/05/2021,Faisal Al-Faisal,MALE,United Arab Emirates,Sharjah,44,392788,hyundai,SUV KONA,Overhead Camshaft,Auto,Red,2021,28500
1880,HUN-MID-829,29/05/2021,Khalid Al-Harbi,MALE,Kuwait,Al Ahmadi,48,169645,hyundai,SUV CRETA,Overhead Camshaft,Auto,Red,2021,48250
1881,HUN-MID-824,31/05/2021,Salem Al-Maktoum,MALE,Jordan,Jerash,49,321198,hyundai,SEDAN AZERA,Overhead Camshaft,Auto,Grey,2021,64300
1882,HUN-MID-824,31/05/2021,Tariq Al-Fayez,MALE,Algeria,Annaba,44,340874,hyundai,SEDAN AZERA,Overhead Camshaft,Auto,Red,2021,64300
1883,HUN-MID-826,31/05/2021,Reem Al-Rashid,FEMALE,Oman,Ibri,37,95530,hyundai,SEDAN ACCENT,Overhead Camshaft,Auto,Red,2021,14300
1884,HUN-MID-826,02/06/2021,Fady Mahmoud,MALE,Egypt,Dakahlia,39,115068,hyundai,SEDAN ACCENT,Overhead Camshaft,Auto,Red,2021,14300
1885,HUN-MID-826,05/06/2021,Samira Benali,FEMALE,Saudi Arabia,Mecca,40,195020,hyundai,SEDAN ACCENT,Overhead Camshaft,Auto,Red,2021,14300
1886,HUN-MID-828,05/06/2021,Abdulrahman Al-Thani,MALE,Bahrain,Riffa,45,378824,hyundai,SUV TUCSON,Overhead Camshaft,Auto,Black,2021,65200
1887,HUN-MID-823,05/06/2021,Reem Al-Zaabi,FEMALE,Morocco,Fes,36,249218,hyundai,SEDAN ELANTRA,Overhead Camshaft,Auto,Black,2021,27500
1888,HUN-MID-824,05/06/2021,Faisal Al-Mutawa,MALE,Saudi Arabia,Mecca,38,464633,hyundai,SEDAN AZERA,Overhead Camshaft,Auto,Black,2021,64300
1889,HUN-MID-828,05/06/2021,Sultan Al-Ghamdi,MALE,Jordan,Madaba,44,417053,hyundai,SUV TUCSON,Overhead Camshaft,Auto,Red,2021,65200
1890,HUN-MID-823,07/06/2021,Ayman Al-Fayez,MALE,Algeria,Algiers,39,302811,hyundai,SEDAN ELANTRA,Overhead Camshaft,Auto,Black,2021,27500
1891,HUN-MID-822,07/06/2021,Nadia Ben Kacem,FEMALE,Morocco,Fes,35,452165,hyundai,SEDAN i30,Overhead Camshaft,Auto,Black,2021,26000
1892,HUN-MID-822,07/06/2021,Ahmed Al-Nahyan,MALE,Saudi Arabia,Medina,47,294270,hyundai,SEDAN i30,Overhead Camshaft,Auto,Black,2021,26000
1893,HUN-MID-825,09/06/2021,Mohammad Al-Khatib,MALE,Bahrain,Sitra,50,446529,hyundai,SEDAN SONATA,Overhead Camshaft,Auto,White,2021,23250
1894,HUN-MID-822,09/06/2021,Khawla Al-Hinai,FEMALE,Qatar,Doha,36,339883,hyundai,SEDAN i30,Overhead Camshaft,Auto,Blue,2021,26000
1895,HUN-MID-829,09/06/2021,Samira Benali,FEMALE,Tunisia,Tunis,40,469328,hyundai,SUV CRETA,Overhead Camshaft,Auto,Blue,2021,48250
1896,HUN-MID-825,09/06/2021,Aisha Al-Shehhi,FEMALE,United Arab Emirates,Sharjah,38,157925,hyundai,SEDAN SONATA,Overhead Camshaft,Auto,Red,2021,23250
1897,HUN-MID-822,09/06/2021,Salim Al-Rashidi,MALE,Algeria,Algiers,52,137185,hyundai,SEDAN i30,Overhead Camshaft,Auto,Red,2021,26000
1898,HUN-MID-827,11/06/2021,Saad Al-Misnad,MALE,Qatar,Al Khor,53,128884,hyundai,SUV KONA,Overhead Camshaft,Auto,White,2021,28500
1899,HUN-MID-824,11/06/2021,Ahmed Al-Falasi,MALE,Oman,Nizwa,50,246767,hyundai,SEDAN AZERA,Overhead Camshaft,Auto,Blue,2021,64300
1900,HUN-MID-820,11/06/2021,Said Al-Harthy,MALE,United Arab Emirates,Fujairah,41,157145,hyundai,SEDAN i10,Overhead Camshaft,Auto,Black,2021,23900
1901,HUN-MID-825,12/06/2021,Ibrahim Al-Khasawneh,MALE,Jordan,Karak,53,249383,hyundai,SEDAN SONATA,Overhead Camshaft,Auto,White,2021,23250
1902,HUN-MID-820,12/06/2021,Siham Ben Amar,FEMALE,Oman,Muscat,46,147336,hyundai,SEDAN i10,Overhead Camshaft,Auto,Grey,2021,23900
1903,HUN-MID-824,15/06/2021,Othman El-Khayat,MALE,Algeria,Algiers,53,306620,hyundai,SEDAN AZERA,Overhead Camshaft,Auto,White,2021,64300
1904,HUN-MID-824,15/06/2021,Said Al-Harthy,MALE,Kuwait,Al Jahra,41,452373,hyundai,SEDAN AZERA,Overhead Camshaft,Auto,Grey,2021,64300
1905,HUN-MID-821,15/06/2021,Ayman Al-Fayez,MALE,Qatar,Doha,39,372090,hyundai,SEDAN i20,Overhead Camshaft,Auto,Grey,2021,25800
1906,HUN-MID-824,15/06/2021,Faisal Al-Faisal,MALE,Bahrain,Manama,36,152434,hyundai,SEDAN AZERA,Overhead Camshaft,Auto,Black,2021,64300
1907,HUN-MID-827,16/06/2021,Dina Ibrahim,FEMALE,Egypt,Alexandria,34,221865,hyundai,SUV KONA,Overhead Camshaft,Auto,Red,2021,28500
1908,HUN-MID-821,17/06/2021,Khalid Al-Harbi,MALE,Algeria,Annaba,37,155894,hyundai,SEDAN i20,Overhead Camshaft,Auto,Blue,2021,25800
1909,HUN-MID-825,17/06/2021,Leila El-Khayat,FEMALE,Saudi Arabia,Jeddah,47,313354,hyundai,SEDAN SONATA,Overhead Camshaft,Auto,Black,2021,23250
1910,HUN-MID-825,17/06/2021,Yacine Ben Salah,MALE,Bahrain,Isa Town,36,383388,hyundai,SEDAN SONATA,Overhead Camshaft,Auto,Blue,2021,23250
1911,HUN-MID-823,17/06/2021,Sara Al-Rashid,FEMALE,Oman,Nizwa,55,339612,hyundai,SEDAN ELANTRA,Overhead Camshaft,Auto,Grey,2021,27500
1912,HUN-MID-828,22/06/2021,Hassan Al-Maktoum,MALE,Kuwait,Farwaniya,54,498929,hyundai,SUV TUCSON,Overhead Camshaft,Auto,Blue,2021,65200
1913,HUN-MID-828,22/06/2021,Hassan El-Mahdi,MALE,Saudi Arabia,Jeddah,43,342486,hyundai,SUV TUCSON,Overhead Camshaft,Auto,Black,2021,65200
1914,HUN-MID-828,30/06/2021,Amr Saleh,MALE,Egypt,Dakahlia,39,394997,hyundai,SUV TUCSON,Overhead Camshaft,Auto,Red,2021,65200
1915,HUN-MID-824,02/07/2021,Abdulaziz Al-Harbi,MALE,Bahrain,Hamad Town,45,424151,hyundai,SEDAN AZERA,Overhead Camshaft,Auto,Blue,2021,64300
1916,HUN-MID-822,02/07/2021,Majid Al-Busaidi,MALE,United Arab Emirates,Ras Al Khaimah,41,468331,hyundai,SEDAN i30,Overhead Camshaft,Auto,Black,2021,26000
1917,HUN-MID-824,02/07/2021,Mohammed Al-Dhaheri,MALE,Oman,Salalah,51,243421,hyundai,SEDAN AZERA,Overhead Camshaft,Auto,White,2021,64300
1918,HUN-MID-822,02/07/2021,Nasser Al-Harbi,MALE,Algeria,Oran,50,354336,hyundai,SEDAN i30,Overhead Camshaft,Auto,Grey,2021,26000
1919,HUN-MID-823,03/07/2021,Fawzi Mohamed,MALE,Egypt,Dakahlia,55,311096,hyundai,SEDAN ELANTRA,Overhead Camshaft,Auto,White,2021,27500
1920,HUN-MID-825,03/07/2021,Saad Al-Misnad,MALE,United Arab Emirates,Abu Dhabi,43,365558,hyundai,SEDAN SONATA,Overhead Camshaft,Auto,Black,2021,23250
1921,HUN-MID-825,03/07/2021,Fahad Al-Sabah,MALE,Oman,Nizwa,40,377742,hyundai,SEDAN SONATA,Overhead Camshaft,Auto,Black,2021,23250
1922,HUN-MID-825,03/07/2021,Maha Al-Harbi,FEMALE,Qatar,Dukhan,40,73369,hyundai,SEDAN SONATA,Overhead Camshaft,Auto,Black,2021,23250
1923,HUN-MID-824,08/07/2021,Abdulaziz Al-Dosari,MALE,Jordan,Amman,35,191913,hyundai,SEDAN AZERA,Overhead Camshaft,Auto,Blue,2021,64300
1924,HUN-MID-829,08/07/2021,Siham Ben Amar,FEMALE,Tunisia,Sfax,46,345156,hyundai,SUV CRETA,Overhead Camshaft,Auto,Blue,2021,48250
1925,HUN-MID-825,08/07/2021,Nasser Al-Qahtani,MALE,Bahrain,Sitra,48,393014,hyundai,SEDAN SONATA,Overhead Camshaft,Auto,Grey,2021,23250
1926,HUN-MID-827,09/07/2021,Adel Mohamed,MALE,Egypt,Alexandria,37,232768,hyundai,SUV KONA,Overhead Camshaft,Auto,Blue,2021,28500
1927,HUN-MID-825,12/07/2021,Ibrahim Al-Majali,MALE,Qatar,Al Rayyan,51,408750,hyundai,SEDAN SONATA,Overhead Camshaft,Auto,White,2021,23250
1928,HUN-MID-825,12/07/2021,Hassan El-Khayat,MALE,Jordan,Amman,44,311006,hyundai,SEDAN SONATA,Overhead Camshaft,Auto,Blue,2021,23250
1929,HUN-MID-822,12/07/2021,Zahra Ben Salah,FEMALE,Algeria,Algiers,40,96800,hyundai,SEDAN i30,Overhead Camshaft,Auto,Blue,2021,26000
1930,HUN-MID-820,12/07/2021,Reem Al-Rashid,FEMALE,United Arab Emirates,Ras Al Khaimah,48,291183,hyundai,SEDAN i10,Overhead Camshaft,Auto,Blue,2021,23900
1931,HUN-MID-825,14/07/2021,Haya Al-Mutairi,FEMALE,Jordan,Irbid,39,166872,hyundai,SEDAN SONATA,Overhead Camshaft,Auto,Black,2021,23250
1932,HUN-MID-821,14/07/2021,Youssef El-Alaoui,MALE,Saudi Arabia,Riyadh,55,449261,hyundai,SEDAN i20,Overhead Camshaft,Auto,Red,2021,25800
1933,HUN-MID-826,14/07/2021,Ahmed Al-Dhaheri,MALE,Qatar,Dukhan,37,375699,hyundai,SEDAN ACCENT,Overhead Camshaft,Auto,White,2021,14300
1934,HUN-MID-827,14/07/2021,Fahad Al-Harbi,MALE,Bahrain,A'ali,51,279643,hyundai,SUV KONA,Overhead Camshaft,Auto,Black,2021,28500
1935,HUN-MID-824,15/07/2021,Sultan Al-Ghamdi,MALE,Jordan,Aqaba,44,491929,hyundai,SEDAN AZERA,Overhead Camshaft,Auto,Red,2021,64300
1936,HUN-MID-829,15/07/2021,Nadir Belkacem,MALE,Bahrain,Manama,51,230271,hyundai,SUV CRETA,Overhead Camshaft,Auto,Grey,2021,48250
1937,HUN-MID-822,15/07/2021,Khadija El-Filali,FEMALE,Kuwait,Salmiya,42,351828,hyundai,SEDAN i30,Overhead Camshaft,Auto,Black,2021,26000
1938,HUN-MID-827,15/07/2021,Mohammad Al-Khatib,MALE,Jordan,Irbid,50,151249,hyundai,SUV KONA,,Auto,Red,2021,28500
1939,HUN-MID-822,15/07/2021,Hana Al-Dhaheri,FEMALE,Qatar,Al Wakrah,41,327651,hyundai,SEDAN i30,Overhead Camshaft,Auto,White,2021,26000
1940,HUN-MID-824,15/07/2021,Amina Al-Shehhi,FEMALE,Algeria,Algiers,38,412302,hyundai,SEDAN AZERA,Overhead Camshaft,Auto,Black,2021,64300
1941,HUN-MID-828,15/07/2021,Youssef Al-Farsi,MALE,Morocco,Casablanca,47,354911,hyundai,SUV TUCSON,Overhead Camshaft,Auto,White,2021,65200
1942,HUN-MID-820,15/07/2021,Salim Al-Rashidi,MALE,Morocco,Casablanca,52,60494,hyundai,SEDAN i10,Overhead Camshaft,Auto,White,2021,23900
1943,HUN-MID-827,15/07/2021,Fatima El-Youssoufi,FEMALE,Oman,Salalah,39,183725,hyundai,SUV KONA,Overhead Camshaft,Auto,White,2021,28500
1944,HUN-MID-821,16/07/2021,Abdulrahman Al-Saadi,MALE,Algeria,Setif,41,156575,hyundai,SEDAN i20,Overhead Camshaft,Auto,Black,2021,25800
1945,HUN-MID-820,16/07/2021,Ahmed Al-Shehri,MALE,Algeria,Algiers,42,228128,hyundai,SEDAN i10,Overhead Camshaft,Auto,Black,2021,23900
1946,HUN-MID-820,16/07/2021,Hicham El-Amrani,MALE,United Arab Emirates,Dubai,44,391702,hyundai,SEDAN i10,Overhead Camshaft,Auto,Black,2021,23900
1947,HUN-MID-820,16/07/2021,Hana Al-Dhaheri,FEMALE,Morocco,Casablanca,41,232241,hyundai,SEDAN i10,Overhead Camshaft,Auto,Blue,2021,23900
1948,HUN-MID-826,16/07/2021,Salma Al-Zadjali,FEMALE,Bahrain,Muharraq,36,94820,hyundai,SEDAN ACCENT,Overhead Camshaft,Auto,Blue,2021,14300
1949,HUN-MID-821,16/07/2021,Mohammad Al-Khatib,MALE,Saudi Arabia,Jeddah,50,328615,hyundai,SEDAN i20,Overhead Camshaft,Auto,Red,2021,25800
1950,HUN-MID-828,16/07/2021,Hana Al-Dhaheri,FEMALE,Tunisia,Tunis,40,183674,hyundai,SUV TUCSON,Overhead Camshaft,Auto,Black,2021,65200
1951,HUN-MID-823,16/07/2021,Firas Al-Khasawneh,MALE,Tunisia,Sfax,37,206199,hyundai,SEDAN ELANTRA,Overhead Camshaft,Auto,Blue,2021,27500
1952,HUN-MID-820,16/07/2021,Youssef El-Fassi,MALE,Tunisia,Sousse,47,319622,hyundai,SEDAN i10,Overhead Camshaft,Auto,Grey,2021,23900
1953,HUN-MID-827,16/07/2021,Omar Al-Maktoum,MALE,Jordan,Zarqa,46,368564,hyundai,SUV KONA,Overhead Camshaft,Auto,White,2021,28500
1954,HUN-MID-823,16/07/2021,Talal Al-Kandari,MALE,Saudi Arabia,Dammam,37,419052,hyundai,SEDAN ELANTRA,Overhead Camshaft,Auto,White,2021,27500
1955,HUN-MID-829,16/07/2021,Abdulaziz Al-Dosari,MALE,Morocco,Casablanca,55,200840,hyundai,SUV CRETA,Overhead Camshaft,Auto,Red,2021,48250
1956,HUN-MID-820,17/07/2021,Youssef El-Bouazzaoui,MALE,Algeria,Blida,43,261704,hyundai,SEDAN i10,Overhead Camshaft,Auto,White,2021,23900
1957,HUN-MID-822,17/07/2021,Hamed Al-Harthy,MALE,Kuwait,Al Jahra,41,316832,hyundai,SEDAN i30,Overhead Camshaft,Auto,Red,2021,26000
1958,HUN-MID-823,17/07/2021,Reda El-Khayat,MALE,Bahrain,A'ali,46,324879,hyundai,SEDAN ELANTRA,Overhead Camshaft,Auto,Black,2021,27500
1959,HUN-MID-820,18/07/2021,Hoda Farouk,FEMALE,Egypt,Dakahlia,42,262253,hyundai,SEDAN i10,Overhead Camshaft,Auto,Red,2021,23900
1960,HUN-MID-820,27/07/2021,Ahmed Khalil,MALE,Egypt,Cairo,37,439939,hyundai,SEDAN i10,Overhead Camshaft,Auto,White,2021,23900
1961,HUN-MID-822,30/07/2021,Fathi Abdelaziz,MALE,Egypt,Giza,36,378734,hyundai,SEDAN i30,Overhead Camshaft,Auto,Black,2021,26000
1962,HUN-MID-828,30/07/2021,Sultan Al-Harbi,MALE,Kuwait,Salmiya,43,246805,hyundai,SUV TUCSON,Overhead Camshaft,Auto,Blue,2021,65200
1963,HUN-MID-822,30/07/2021,Abdelilah El-Mahdi,MALE,Saudi Arabia,Riyadh,35,330122,hyundai,SEDAN i30,Overhead Camshaft,Auto,Blue,2021,26000
1964,HUN-MID-823,30/07/2021,Rami Al-Khasawneh,MALE,United Arab Emirates,Dubai,39,321400,hyundai,SEDAN ELANTRA,Overhead Camshaft,Auto,Blue,2021,27500
1965,HUN-MID-826,01/08/2021,Ayesha Al-Nahyan,FEMALE,Saudi Arabia,Jubail,35,434089,hyundai,SEDAN ACCENT,Overhead Camshaft,Auto,Grey,2021,14300
1966,HUN-MID-825,01/08/2021,Reda El-Khayat,MALE,Jordan,Aqaba,46,331755,hyundai,SEDAN SONATA,Overhead Camshaft,Auto,Blue,2021,23250
1967,HUN-MID-826,01/08/2021,Ayman Al-Majali,MALE,Saudi Arabia,Dammam,40,133753,hyundai,SEDAN ACCENT,Overhead Camshaft,Auto,Red,2021,14300
1968,HUN-MID-824,01/08/2021,Khalid Al-Faisal,MALE,Jordan,Karak,55,152828,hyundai,SEDAN AZERA,Overhead Camshaft,Auto,White,2021,64300
1969,HUN-MID-826,03/08/2021,Mohammad Al-Khatib,MALE,Oman,Muscat,50,194082,hyundai,SEDAN ACCENT,Overhead Camshaft,Auto,White,2021,14300
1970,HUN-MID-821,03/08/2021,Aisha Al-Busaidi,FEMALE,United Arab Emirates,Dubai,36,477827,hyundai,SEDAN i20,Overhead Camshaft,Auto,Red,2021,25800
1971,HUN-MID-826,03/08/2021,Fatima El-Youssoufi,FEMALE,Qatar,Doha,39,461624,hyundai,SEDAN ACCENT,Overhead Camshaft,Auto,Grey,2021,14300
1972,HUN-MID-826,03/08/2021,Amna Al-Balooshi,FEMALE,Algeria,Constantine,38,298486,hyundai,SEDAN ACCENT,Overhead Camshaft,Auto,Black,2021,14300
1973,HUN-MID-822,03/08/2021,Faisal Al-Mutawa,MALE,Morocco,Marrakesh,38,256556,hyundai,SEDAN i30,Overhead Camshaft,Auto,Grey,2021,26000
1974,HUN-MID-825,07/08/2021,Nasser Al-Mohannadi,MALE,Kuwait,Hawalli,50,473940,hyundai,SEDAN SONATA,Overhead Camshaft,Auto,Red,2021,23250
1975,HUN-MID-824,07/08/2021,Dana Al-Rumaithi,FEMALE,Algeria,Constantine,36,112692,hyundai,SEDAN AZERA,Overhead Camshaft,Auto,Red,2021,64300
1976,HUN-MID-826,07/08/2021,Salim Al-Rashidi,MALE,Oman,Sohar,52,188899,hyundai,SEDAN ACCENT,Overhead Camshaft,Auto,Blue,2021,14300
1977,HUN-MID-822,07/08/2021,Rachid Al-Mokhtar,MALE,Algeria,Constantine,44,311744,hyundai,SEDAN i30,Overhead Camshaft,Auto,Grey,2021,26000
1978,HUN-MID-823,07/08/2021,Layla Al-Mazrouei,FEMALE,Bahrain,Sitra,37,162079,hyundai,SEDAN ELANTRA,Overhead Camshaft,Auto,Blue,2021,27500
1979,HUN-MID-823,07/08/2021,Youssef El-Bouazzaoui,MALE,Tunisia,Tunis,43,152639,hyundai,SEDAN ELANTRA,Overhead Camshaft,Auto,Red,2021,27500
1980,HUN-MID-823,07/08/2021,Haya Al-Mutairi,FEMALE,United Arab Emirates,Dubai,39,97493,hyundai,SEDAN ELANTRA,Overhead Camshaft,Auto,Black,2021,27500
1981,HUN-MID-827,09/08/2021,Nadir Belkacem,MALE,Jordan,Zarqa,51,475677,hyundai,SUV KONA,Overhead Camshaft,Auto,Red,2021,28500
1982,HUN-MID-827,09/08/2021,Maryam Al-Hammadi,FEMALE,Saudi Arabia,Riyadh,38,357919,hyundai,SUV KONA,Overhead Camshaft,Auto,Black,2021,28500
1983,HUN-MID-827,09/08/2021,Ibrahim Al-Jasser,MALE,Oman,Muscat,42,266865,hyundai,SUV KONA,Overhead Camshaft,Auto,Red,2021,28500
1984,HUN-MID-825,09/08/2021,Fatima Al-Mansouri,FEMALE,Tunisia,Sfax,37,477264,hyundai,SEDAN SONATA,Overhead Camshaft,Auto,Grey,2021,23250
1985,HUN-MID-828,09/08/2021,Amel Bouziane,FEMALE,Morocco,Rabat,40,213489,hyundai,SUV TUCSON,Overhead Camshaft,Auto,Black,2021,65200
1986,HUN-MID-822,09/08/2021,Hessa Al-Mansoori,FEMALE,United Arab Emirates,Abu Dhabi,41,188429,hyundai,SEDAN i30,Overhead Camshaft,Auto,Red,2021,26000
1987,HUN-MID-826,09/08/2021,Salem Al-Harbi,MALE,Qatar,Al Rayyan,48,265883,hyundai,SEDAN ACCENT,Overhead Camshaft,Auto,Red,2021,14300
1988,HUN-MID-829,09/08/2021,Ahmed Al-Shehri,MALE,Algeria,Oran,42,67041,hyundai,SUV CRETA,Overhead Camshaft,Auto,Grey,2021,48250
1989,HUN-MID-829,09/08/2021,Zaid Al-Rawashdeh,MALE,Bahrain,Hamad Town,50,380385,hyundai,SUV CRETA,Overhead Camshaft,Auto,Grey,2021,48250
1990,HUN-MID-823,09/08/2021,Omar Al-Tamimi,MALE,Bahrain,Hamad Town,39,299010,hyundai,SEDAN ELANTRA,Overhead Camshaft,Auto,Grey,2021,27500
1991,HUN-MID-826,09/08/2021,Turki Al-Otaibi,MALE,Jordan,Irbid,43,198488,hyundai,SEDAN ACCENT,Overhead Camshaft,Auto,Red,2021,14300
1992,HUN-MID-822,09/08/2021,Abdullah Al-Mutairi,MALE,United Arab Emirates,Ras Al Khaimah,38,463092,hyundai,SEDAN i30,Overhead Camshaft,Auto,Red,2021,26000
1993,HUN-MID-826,09/08/2021,Sami Al-Hussein,MALE,Algeria,Constantine,40,138394,hyundai,SEDAN ACCENT,Overhead Camshaft,Auto,Grey,2021,14300
1994,HUN-MID-825,10/08/2021,Majed Al-Subaie,MALE,Saudi Arabia,Riyadh,44,160972,hyundai,SEDAN SONATA,Overhead Camshaft,Auto,Red,2021,23250
1995,HUN-MID-828,10/08/2021,Zineb El-Haddad,FEMALE,Oman,Nizwa,39,218556,hyundai,SUV TUCSON,Overhead Camshaft,Auto,Grey,2021,65200
1996,HUN-MID-826,10/08/2021,Samir Al-Kurdi,MALE,Jordan,Amman,40,177884,hyundai,SEDAN ACCENT,Overhead Camshaft,Auto,Grey,2021,14300
1997,HUN-MID-827,10/08/2021,Saud Al-Qahtani,MALE,Oman,Barka,42,314637,hyundai,SUV KONA,Overhead Camshaft,Auto,Red,2021,28500
1998,HUN-MID-824,10/08/2021,Hessa Al-Mansoori,FEMALE,Morocco,Marrakesh,41,474831,hyundai,SEDAN AZERA,Overhead Camshaft,Auto,Blue,2021,64300
1999,HUN-MID-829,10/08/2021,Ali Al-Habsi,MALE,Algeria,Blida,53,424348,hyundai,SUV CRETA,Overhead Camshaft,Auto,Blue,2021,48250
2000,HUN-MID-827,10/08/2021,Mehdi Al-Kebir,MALE,United Arab Emirates,Sharjah,47,393691,hyundai,SUV KONA,Overhead Camshaft,Auto,Black,2021,28500
2001,HUN-MID-829,10/08/2021,Salma Al-Zadjali,FEMALE,United Arab Emirates,Ras Al Khaimah,36,251699,hyundai,SUV CRETA,Overhead Camshaft,Auto,Red,2021,48250
2002,HUN-MID-826,13/08/2021,Ahmed Ghoneim,MALE,Egypt,Port Said,39,320106,hyundai,SEDAN ACCENT,Overhead Camshaft,Auto,Red,2021,14300
2003,HUN-MID-826,13/08/2021,Rami Al-Hussein,MALE,Morocco,Meknes,47,278105,hyundai,SEDAN ACCENT,Overhead Camshaft,Auto,White,2021,14300
2004,HUN-MID-827,13/08/2021,Mohammed Al-Majali,MALE,Algeria,Constantine,54,186889,hyundai,SUV KONA,Overhead Camshaft,Auto,White,2021,28500
2005,HUN-MID-823,13/08/2021,Nasser Al-Dosari,MALE,Tunisia,Tunis,47,368610,hyundai,SEDAN ELANTRA,Overhead Camshaft,Auto,Black,2021,27500
2006,HUN-MID-825,15/08/2021,Said Al-Lawati,MALE,Morocco,Marrakesh,45,469266,hyundai,SEDAN SONATA,Overhead Camshaft,Auto,Red,2021,23250
2007,HUN-MID-822,15/08/2021,Lulwa Al-Mutairi,FEMALE,Algeria,Constantine,52,277488,hyundai,SEDAN i30,Overhead Camshaft,Auto,Red,2021,26000
2008,HUN-MID-829,15/08/2021,Othman El-Mahdi,MALE,Saudi Arabia,Riyadh,42,447413,hyundai,SUV CRETA,Overhead Camshaft,Auto,Black,2021,48250
2009,HUN-MID-824,15/08/2021,Khalid Al-Qahtani,MALE,Saudi Arabia,Mecca,51,252337,hyundai,SEDAN AZERA,Overhead Camshaft,Auto,White,2021,64300
2010,HUN-MID-823,16/08/2021,Lina Al-Fayez,FEMALE,United Arab Emirates,Dubai,38,314793,hyundai,SEDAN ELANTRA,Overhead Camshaft,Auto,Blue,2021,27500
2011,HUN-MID-828,16/08/2021,Hassan Al-Falasi,MALE,Kuwait,Al Jahra,49,338194,hyundai,SUV TUCSON,Overhead Camshaft,Auto,Black,2021,65200
2012,HUN-MID-827,16/08/2021,Khalfan Al-Khalili,MALE,Saudi Arabia,Dammam,43,368992,hyundai,SUV KONA,Overhead Camshaft,Auto,Black,2021,28500
2013,HUN-MID-824,17/08/2021,Karim Ben Salah,MALE,Oman,Muscat,46,323798,hyundai,SEDAN AZERA,Overhead Camshaft,Auto,White,2021,64300
2014,HUN-MID-828,17/08/2021,Sultan Al-Harbi,MALE,Oman,Sohar,55,183260,hyundai,SUV TUCSON,Overhead Camshaft,Auto,Red,2021,65200
2015,HUN-MID-822,17/08/2021,Rami Al-Hussein,MALE,Morocco,Marrakesh,47,311452,hyundai,SEDAN i30,Overhead Camshaft,Auto,Red,2021,26000
2016,HUN-MID-825,17/08/2021,Abdulaziz Al-Qahtani,MALE,Oman,Sohar,41,475158,hyundai,SEDAN SONATA,Overhead Camshaft,Auto,Black,2021,23250
2017,HUN-MID-824,17/08/2021,Faisal Al-Harbi,MALE,Algeria,Setif,38,338127,hyundai,SEDAN AZERA,Overhead Camshaft,Auto,Black,2021,64300
2018,HUN-MID-827,18/08/2021,Fatima Al-Mansouri,FEMALE,Saudi Arabia,Khobar,37,458647,hyundai,SUV KONA,Overhead Camshaft,Auto,Blue,2021,28500
2019,HUN-MID-823,18/08/2021,Sultan Al-Ghamdi,MALE,Morocco,Marrakesh,44,308568,hyundai,SEDAN ELANTRA,Overhead Camshaft,Auto,Red,2021,27500
2020,HUN-MID-828,18/08/2021,Khalid Al-Thani,MALE,Saudi Arabia,Riyadh,45,330181,hyundai,SUV TUCSON,Overhead Camshaft,Auto,Grey,2021,65200
2021,HUN-MID-829,18/08/2021,Salem Al-Harbi,MALE,Tunisia,Gabes,48,246165,hyundai,SUV CRETA,Overhead Camshaft,Auto,Red,2021,48250
2022,HUN-MID-825,18/08/2021,Salem Al-Qahtani,MALE,Saudi Arabia,Jubail,43,431399,hyundai,SEDAN SONATA,Overhead Camshaft,Auto,Grey,2021,23250
2023,HUN-MID-825,19/08/2021,Huda Al-Suwaidi,FEMALE,Bahrain,Muharraq,41,484182,hyundai,SEDAN SONATA,Overhead Camshaft,Auto,Grey,2021,23250
2024,HUN-MID-823,19/08/2021,Faisal Al-Mutawa,MALE,Algeria,Annaba,38,68784,hyundai,SEDAN ELANTRA,Overhead Camshaft,Auto,Red,2021,27500
2025,HUN-MID-823,19/08/2021,Nadia Benmoussa,FEMALE,Algeria,Annaba,55,410155,hyundai,SEDAN ELANTRA,Overhead Camshaft,Auto,Blue,2021,27500
2026,HUN-MID-820,19/08/2021,Jaber Al-Marri,MALE,Tunisia,Sfax,49,99162,hyundai,SEDAN i10,Overhead Camshaft,Auto,Red,2021,23900
